Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:48
Created by CETR UMT ver.1.136.257 12 May 2022 12:25:20
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_042.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:25:20
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.11
Data Count   = 107
Started at: 12:25:20.202 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

170.174011,-200.206100,-0.6610,0.000000,3.949250,0.001500,0.000000,0.000000,0.0000,170.174011,0.849994
170.216049,-200.172775,-0.6610,0.000000,3.949250,0.001500,0.000000,0.000000,0.0105,170.216049,0.850346
170.194626,-200.211517,-0.6610,0.000000,3.949250,0.000375,0.000000,0.000000,0.0305,170.194626,0.850074
170.159592,-200.219025,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0505,170.159592,0.849867
170.154648,-200.226501,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0705,170.154648,0.849811
169.063919,-200.211090,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0905,169.063919,0.844428
155.076828,-200.054504,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.1105,155.076828,0.775173
110.216293,-200.118210,-0.6621,0.000000,3.949250,-0.007875,0.000000,0.000000,0.1305,110.216293,0.550756
59.047062,-200.532623,-0.6628,0.000000,3.949250,-0.011750,0.000000,0.000000,0.1505,59.047062,0.294451
12.926022,-199.536392,-0.6633,0.000000,3.949250,-0.015125,0.000000,0.000000,0.1705,12.926022,0.064780
-34.909615,-199.067841,-0.6640,0.000000,3.949250,-0.021500,0.000000,0.000000,0.1905,34.909615,0.175365
-86.398613,-199.289825,-0.6650,0.000000,3.949250,-0.022000,0.000000,0.000000,0.2105,86.398613,0.433532
-123.195885,-200.749619,-0.6650,0.000000,3.949250,-0.017875,0.000000,0.000000,0.2305,123.195885,0.613679
-132.563324,-202.535934,-0.6650,0.000000,3.949250,-0.015250,0.000000,0.000000,0.2505,132.563324,0.654518
-134.357864,-203.767914,-0.6649,0.000000,3.949250,-0.012375,0.000000,0.000000,0.2705,134.357864,0.659367
-137.850510,-204.592560,-0.6645,0.000000,3.949250,-0.007500,0.000000,0.000000,0.2905,137.850510,0.673781
-141.628738,-205.078598,-0.6650,0.000000,3.949250,-0.010000,0.000000,0.000000,0.3105,141.628738,0.690607
-149.628525,-205.218964,-0.6661,0.000000,3.949250,-0.016375,0.000000,0.000000,0.3305,149.628525,0.729116
-154.441010,-205.226868,-0.6673,0.000000,3.949250,-0.022750,0.000000,0.000000,0.3505,154.441010,0.752538
-152.087723,-205.238541,-0.6684,0.000000,3.949250,-0.029250,0.000000,0.000000,0.3705,152.087723,0.741029
-156.558197,-204.922012,-0.6695,0.000000,3.949250,-0.036000,0.000000,0.000000,0.3905,156.558197,0.763989
-157.136322,-204.730423,-0.6710,0.000000,3.949250,-0.038000,0.000000,0.000000,0.4105,157.136322,0.767528
