Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:48
Created by CETR UMT ver.1.136.257 12 May 2022 12:24:46
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_035.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:24:46
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.14
Data Count   = 108
Started at: 12:24:46.259 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

153.581039,-200.282730,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0000,153.581039,0.766821
153.601242,-200.274399,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0175,153.601242,0.766954
153.581039,-200.321884,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0375,153.581039,0.766671
153.548065,-200.279404,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0575,153.548065,0.766669
151.507950,-200.276901,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0775,151.507950,0.756492
132.237381,-199.802109,-0.6627,0.000000,3.949250,-0.005250,0.000000,0.000000,0.0975,132.237381,0.661842
84.975342,-200.124054,-0.6632,0.000000,3.949250,-0.008400,0.000000,0.000000,0.1175,84.975342,0.424613
35.708607,-199.876648,-0.6636,0.000000,3.949250,-0.010000,0.000000,0.000000,0.1375,35.708607,0.178653
-11.058963,-199.244431,-0.6640,0.000000,3.949250,-0.012000,0.000000,0.000000,0.1575,11.058963,0.055505
-59.971733,-199.326477,-0.6645,0.000000,3.949250,-0.012475,0.000000,0.000000,0.1775,59.971733,0.300872
-110.907730,-200.222336,-0.6642,0.000000,3.949250,-0.008650,0.000000,0.000000,0.1975,110.907730,0.553923
-125.264030,-202.441818,-0.6638,0.000000,3.949250,-0.002950,0.000000,0.000000,0.2175,125.264030,0.618766
-133.542389,-203.607986,-0.6634,0.000000,3.949250,0.001900,0.000000,0.000000,0.2375,133.542389,0.655880
-128.247375,-204.820801,-0.6630,0.000000,3.949250,0.001500,0.000000,0.000000,0.2575,128.247375,0.626144
-135.784836,-205.241867,-0.6635,0.000000,3.949250,-0.002775,0.000000,0.000000,0.2775,135.784836,0.661584
-144.452591,-205.475113,-0.6639,0.000000,3.949250,-0.008250,0.000000,0.000000,0.2975,144.452591,0.703017
-151.442841,-205.437622,-0.6649,0.000000,3.949250,-0.014325,0.000000,0.000000,0.3175,151.442841,0.737172
-149.359039,-205.535080,-0.6663,0.000000,3.949250,-0.020600,0.000000,0.000000,0.3375,149.359039,0.726684
-150.654572,-205.438446,-0.6675,0.000000,3.949250,-0.027000,0.000000,0.000000,0.3575,150.654572,0.733332
-155.846985,-205.171066,-0.6694,0.000000,3.949250,-0.035550,0.000000,0.000000,0.3775,155.846985,0.759595
-155.422958,-204.915329,-0.6702,0.000000,3.949250,-0.037400,0.000000,0.000000,0.3975,155.422958,0.758474
-156.431702,-204.572556,-0.6714,0.000000,3.949250,-0.040700,0.000000,0.000000,0.4175,156.431702,0.764676
