Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:46
Created by CETR UMT ver.1.136.257 12 May 2022 12:23:06
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_015.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:23:06
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.15
Data Count   = 109
Started at: 12:23:07.057 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

165.995697,-200.205658,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0000,165.995697,0.829126
165.979630,-200.230255,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0147,165.979630,0.828944
165.914520,-200.248169,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0347,165.914520,0.828544
165.959839,-200.198196,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0547,165.959839,0.828978
165.689941,-200.284409,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0747,165.689941,0.827273
161.116440,-200.204849,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0947,161.116440,0.804758
130.589127,-199.946625,-0.6613,0.000000,3.949250,-0.002000,0.000000,0.000000,0.1147,130.589127,0.653120
79.770569,-200.609268,-0.6625,0.000000,3.949250,-0.010000,0.000000,0.000000,0.1347,79.770569,0.397641
31.796886,-200.224426,-0.6625,0.000000,3.949250,-0.009525,0.000000,0.000000,0.1547,31.796886,0.158806
-14.935245,-199.629684,-0.6625,0.000000,3.949250,-0.008100,0.000000,0.000000,0.1747,14.935245,0.074815
-65.628540,-199.806702,-0.6625,0.000000,3.949250,-0.007050,0.000000,0.000000,0.1947,65.628540,0.328460
-109.877991,-200.863724,-0.6625,0.000000,3.949250,-0.006200,0.000000,0.000000,0.2147,109.877991,0.547028
-117.650330,-203.051147,-0.6625,0.000000,3.949250,-0.005000,0.000000,0.000000,0.2347,117.650330,0.579412
-120.078629,-204.343918,-0.6620,0.000000,3.949250,-0.000250,0.000000,0.000000,0.2547,120.078629,0.587630
-127.370499,-205.081528,-0.6624,0.000000,3.949250,-0.002450,0.000000,0.000000,0.2747,127.370499,0.621073
-138.111771,-205.261856,-0.6630,0.000000,3.949250,-0.006650,0.000000,0.000000,0.2947,138.111771,0.672857
-143.089081,-205.555893,-0.6639,0.000000,3.949250,-0.013000,0.000000,0.000000,0.3147,143.089081,0.696108
-142.937027,-205.694168,-0.6655,0.000000,3.949250,-0.023000,0.000000,0.000000,0.3347,142.937027,0.694901
-143.662674,-205.639618,-0.6665,0.000000,3.949250,-0.026800,0.000000,0.000000,0.3547,143.662674,0.698614
-149.727844,-205.298096,-0.6679,0.000000,3.949250,-0.032600,0.000000,0.000000,0.3747,149.727844,0.729319
-154.181015,-205.014038,-0.6692,0.000000,3.949250,-0.037700,0.000000,0.000000,0.3947,154.181015,0.752051
-158.393936,-204.724579,-0.6703,0.000000,3.949250,-0.041400,0.000000,0.000000,0.4147,158.393936,0.773693
