Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:47
Created by CETR UMT ver.1.136.257 12 May 2022 12:23:46
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_023.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:23:46
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.11
Data Count   = 107
Started at: 12:23:46.507 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

164.809814,-200.272293,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0000,164.809814,0.822929
164.771439,-200.243591,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0147,164.771439,0.822855
164.795761,-200.244843,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0347,164.795761,0.822971
164.746719,-200.273575,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0547,164.746719,0.822608
163.857498,-200.217346,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0747,163.857498,0.818398
150.722137,-200.081161,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0947,150.722137,0.753305
107.121284,-200.205673,-0.6612,0.000000,3.949250,-0.001300,0.000000,0.000000,0.1147,107.121284,0.535056
55.995731,-200.519302,-0.6620,0.000000,3.949250,-0.006500,0.000000,0.000000,0.1347,55.995731,0.279254
9.613855,-199.870834,-0.6625,0.000000,3.949250,-0.008875,0.000000,0.000000,0.1547,9.613855,0.048100
-39.115959,-199.493484,-0.6629,0.000000,3.949250,-0.010400,0.000000,0.000000,0.1747,39.115959,0.196076
-90.272011,-199.787537,-0.6635,0.000000,3.949250,-0.013700,0.000000,0.000000,0.1947,90.272011,0.451840
-118.956985,-201.593430,-0.6639,0.000000,3.949250,-0.015500,0.000000,0.000000,0.2147,118.956985,0.590084
-127.875282,-203.012405,-0.6635,0.000000,3.949250,-0.009500,0.000000,0.000000,0.2347,127.875282,0.629889
-132.106766,-204.265213,-0.6635,0.000000,3.949250,-0.008075,0.000000,0.000000,0.2547,132.106766,0.646741
-133.399811,-204.873276,-0.6639,0.000000,3.949250,-0.009400,0.000000,0.000000,0.2747,133.399811,0.651133
-139.657822,-205.274353,-0.6647,0.000000,3.949250,-0.014275,0.000000,0.000000,0.2947,139.657822,0.680347
-146.828979,-205.261444,-0.6658,0.000000,3.949250,-0.020900,0.000000,0.000000,0.3147,146.828979,0.715327
-148.655243,-205.270187,-0.6670,0.000000,3.949250,-0.026500,0.000000,0.000000,0.3347,148.655243,0.724193
-149.669739,-205.289352,-0.6684,0.000000,3.949250,-0.033150,0.000000,0.000000,0.3547,149.669739,0.729067
-154.243225,-204.896591,-0.6699,0.000000,3.949250,-0.038750,0.000000,0.000000,0.3747,154.243225,0.752786
-153.720322,-204.710846,-0.6710,0.000000,3.949250,-0.041450,0.000000,0.000000,0.3947,153.720322,0.750914
-156.633606,-204.306427,-0.6719,0.000000,3.949250,-0.043000,0.000000,0.000000,0.4147,156.633606,0.766660
