Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:47
Created by CETR UMT ver.1.136.257 12 May 2022 12:24:25
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_031.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:24:25
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.15
Data Count   = 109
Started at: 12:24:25.931 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

153.240677,-200.238586,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0000,153.240677,0.765290
153.245621,-200.267319,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0150,153.245621,0.765205
153.241089,-200.217773,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0350,153.241089,0.765372
153.247269,-200.284409,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0550,153.247269,0.765148
152.803482,-200.246918,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0750,152.803482,0.763075
145.512009,-200.138641,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0950,145.512009,0.727056
110.141296,-199.801285,-0.6622,0.000000,3.949250,-0.001500,0.000000,0.000000,0.1150,110.141296,0.551254
59.821739,-200.269409,-0.6630,0.000000,3.949250,-0.007500,0.000000,0.000000,0.1350,59.821739,0.298706
12.129915,-199.731308,-0.6635,0.000000,3.949250,-0.009400,0.000000,0.000000,0.1550,12.129915,0.060731
-36.177120,-199.463089,-0.6635,0.000000,3.949250,-0.008450,0.000000,0.000000,0.1750,36.177120,0.181373
-87.078514,-199.869583,-0.6635,0.000000,3.949250,-0.007325,0.000000,0.000000,0.1950,87.078514,0.435677
-119.787292,-201.545120,-0.6634,0.000000,3.949250,-0.005500,0.000000,0.000000,0.2150,119.787292,0.594345
-130.472931,-203.066544,-0.6630,0.000000,3.949250,-0.001500,0.000000,0.000000,0.2350,130.472931,0.642513
-133.021118,-204.375977,-0.6625,0.000000,3.949250,0.002300,0.000000,0.000000,0.2550,133.021118,0.650865
-131.995499,-205.156494,-0.6629,0.000000,3.949250,-0.000300,0.000000,0.000000,0.2750,131.995499,0.643389
-138.666397,-205.410965,-0.6637,0.000000,3.949250,-0.006225,0.000000,0.000000,0.2950,138.666397,0.675068
-148.375443,-205.338898,-0.6648,0.000000,3.949250,-0.014000,0.000000,0.000000,0.3150,148.375443,0.722588
-155.689560,-205.348083,-0.6660,0.000000,3.949250,-0.022000,0.000000,0.000000,0.3350,155.689560,0.758174
-150.659927,-205.404297,-0.6674,0.000000,3.949250,-0.027700,0.000000,0.000000,0.3550,150.659927,0.733480
-155.975540,-205.184799,-0.6686,0.000000,3.949250,-0.032550,0.000000,0.000000,0.3750,155.975540,0.760171
-150.852768,-204.731247,-0.6697,0.000000,3.949250,-0.037875,0.000000,0.000000,0.3950,150.852768,0.736833
-153.949020,-204.569656,-0.6708,0.000000,3.949250,-0.042200,0.000000,0.000000,0.4150,153.949020,0.752551
