Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:49
Created by CETR UMT ver.1.136.257 12 May 2022 12:27:17
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_066.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:27:17
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.19
Data Count   = 111
Started at: 12:27:18.232 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

154.272278,-200.340698,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0000,154.272278,0.770050
154.238693,-200.311050,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0147,154.238693,0.769996
154.249817,-200.334381,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0347,154.249817,0.769962
154.214371,-200.342285,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0547,154.214371,0.769754
153.883087,-200.302719,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0747,153.883087,0.768253
147.423981,-200.316895,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0947,147.423981,0.735954
112.755836,-199.917465,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.1147,112.755836,0.564012
63.289669,-200.339371,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.1347,63.289669,0.315912
15.566938,-199.950790,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.1547,15.566938,0.077854
-32.911518,-199.781281,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.1747,32.911518,0.164738
-85.046623,-200.194031,-0.6635,0.000000,3.949250,-0.002925,0.000000,0.000000,0.1947,85.046623,0.424821
-119.441566,-201.663391,-0.6640,0.000000,3.949250,-0.006300,0.000000,0.000000,0.2147,119.441566,0.592282
-132.116653,-203.121094,-0.6640,0.000000,3.949250,-0.005500,0.000000,0.000000,0.2347,132.116653,0.650433
-142.388153,-204.002823,-0.6635,0.000000,3.949250,-0.000275,0.000000,0.000000,0.2547,142.388153,0.697971
-139.448502,-205.041962,-0.6639,0.000000,3.949250,-0.002800,0.000000,0.000000,0.2747,139.448502,0.680097
-148.126556,-205.420959,-0.6642,0.000000,3.949250,-0.007150,0.000000,0.000000,0.2947,148.126556,0.721088
-153.876083,-205.451782,-0.6649,0.000000,3.949250,-0.012700,0.000000,0.000000,0.3147,153.876083,0.748964
-156.776596,-205.590881,-0.6665,0.000000,3.949250,-0.019500,0.000000,0.000000,0.3347,156.776596,0.762566
-156.076080,-205.523407,-0.6679,0.000000,3.949250,-0.027575,0.000000,0.000000,0.3547,156.076080,0.759408
-159.251038,-205.284348,-0.6694,0.000000,3.949250,-0.033950,0.000000,0.000000,0.3747,159.251038,0.775758
-159.151321,-205.087357,-0.6705,0.000000,3.949250,-0.037400,0.000000,0.000000,0.3947,159.151321,0.776017
-159.149673,-204.715012,-0.6714,0.000000,3.949250,-0.039700,0.000000,0.000000,0.4147,159.149673,0.777421
