Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:47
Created by CETR UMT ver.1.136.257 12 May 2022 12:23:56
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_025.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:23:56
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.14
Data Count   = 108
Started at: 12:23:56.311 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

164.338776,-200.186111,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0000,164.338776,0.820930
164.317780,-200.184021,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0200,164.317780,0.820834
164.319412,-200.186523,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0400,164.319412,0.820832
164.299225,-200.194855,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0600,164.299225,0.820697
163.306976,-200.191940,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0800,163.306976,0.815752
149.990723,-200.064499,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.1000,149.990723,0.749712
106.491241,-200.119476,-0.6622,0.000000,3.949250,-0.004900,0.000000,0.000000,0.1200,106.491241,0.532138
55.293163,-200.605927,-0.6627,0.000000,3.949250,-0.008125,0.000000,0.000000,0.1400,55.293163,0.275631
8.362830,-199.923309,-0.6630,0.000000,3.949250,-0.009100,0.000000,0.000000,0.1600,8.362830,0.041830
-38.861717,-199.610947,-0.6630,0.000000,3.949250,-0.007500,0.000000,0.000000,0.1800,38.861717,0.194687
-90.511826,-199.991180,-0.6630,0.000000,3.949250,-0.006550,0.000000,0.000000,0.2000,90.511826,0.452579
-121.143394,-201.799591,-0.6627,0.000000,3.949250,-0.001950,0.000000,0.000000,0.2200,121.143394,0.600315
-129.245804,-203.515930,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.2400,129.245804,0.635065
-131.025909,-204.702927,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.2600,131.025909,0.640078
-135.173340,-205.333908,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.2800,135.173340,0.658310
-145.725861,-205.460526,-0.6635,0.000000,3.949250,-0.007125,0.000000,0.000000,0.3000,145.725861,0.709265
-152.620926,-205.596725,-0.6649,0.000000,3.949250,-0.016600,0.000000,0.000000,0.3200,152.620926,0.742332
-152.320938,-205.697922,-0.6660,0.000000,3.949250,-0.022300,0.000000,0.000000,0.3400,152.320938,0.740508
-148.957275,-205.562149,-0.6669,0.000000,3.949250,-0.026300,0.000000,0.000000,0.3600,148.957275,0.724634
-154.971756,-205.252289,-0.6685,0.000000,3.949250,-0.033500,0.000000,0.000000,0.3800,154.971756,0.755031
-151.794739,-204.926178,-0.6699,0.000000,3.949250,-0.039200,0.000000,0.000000,0.4000,151.794739,0.740729
-152.611862,-204.710846,-0.6714,0.000000,3.949250,-0.043700,0.000000,0.000000,0.4200,152.611862,0.745500
