Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:51
Created by CETR UMT ver.1.136.257 12 May 2022 12:29:56
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_098.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:29:56
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.12
Data Count   = 107
Started at: 12:29:56.959 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

164.968094,-200.175369,-0.6635,0.000000,3.949250,0.000052,0.000000,0.000000,0.0000,164.968094,0.824118
164.982834,-200.250259,-0.6635,0.000000,3.949250,0.000000,0.000000,0.000000,0.0172,164.982834,0.823883
164.950699,-200.261078,-0.6635,0.000000,3.949250,0.000000,0.000000,0.000000,0.0372,164.950699,0.823678
164.998505,-200.249008,-0.6635,0.000000,3.949250,0.000000,0.000000,0.000000,0.0572,164.998505,0.823967
163.767670,-200.245667,-0.6635,0.000000,3.949250,0.000000,0.000000,0.000000,0.0772,163.767670,0.817834
148.501114,-200.023682,-0.6642,0.000000,3.949250,-0.005250,0.000000,0.000000,0.0972,148.501114,0.742418
103.693329,-200.225677,-0.6645,0.000000,3.949250,-0.007275,0.000000,0.000000,0.1172,103.693329,0.517882
53.995987,-200.549698,-0.6645,0.000000,3.949250,-0.006700,0.000000,0.000000,0.1372,53.995987,0.269240
7.093675,-199.817108,-0.6645,0.000000,3.949250,-0.005500,0.000000,0.000000,0.1572,7.093675,0.035501
-42.023067,-199.666748,-0.6650,0.000000,3.949250,-0.007875,0.000000,0.000000,0.1772,42.023067,0.210466
-93.468796,-200.028259,-0.6654,0.000000,3.949250,-0.009050,0.000000,0.000000,0.1972,93.468796,0.467278
-128.213165,-201.476395,-0.6655,0.000000,3.949250,-0.009050,0.000000,0.000000,0.2172,128.213165,0.636368
-140.835083,-203.002823,-0.6655,0.000000,3.949250,-0.008100,0.000000,0.000000,0.2372,140.835083,0.693759
-146.787766,-204.117355,-0.6655,0.000000,3.949250,-0.006500,0.000000,0.000000,0.2572,146.787766,0.719134
-145.550735,-205.174805,-0.6655,0.000000,3.949250,-0.005550,0.000000,0.000000,0.2772,145.550735,0.709399
-151.778671,-205.384308,-0.6666,0.000000,3.949250,-0.012150,0.000000,0.000000,0.2972,151.778671,0.738998
-156.216187,-205.437195,-0.6677,0.000000,3.949250,-0.019050,0.000000,0.000000,0.3172,156.216187,0.760408
-160.666473,-205.354736,-0.6688,0.000000,3.949250,-0.025100,0.000000,0.000000,0.3372,160.666473,0.782385
-158.755737,-205.339325,-0.6700,0.000000,3.949250,-0.029500,0.000000,0.000000,0.3572,158.755737,0.773139
-160.022415,-205.192719,-0.6714,0.000000,3.949250,-0.035675,0.000000,0.000000,0.3772,160.022415,0.779864
-158.510559,-204.852463,-0.6729,0.000000,3.949250,-0.040900,0.000000,0.000000,0.3972,158.510559,0.773779
-159.092804,-204.607132,-0.6740,0.000000,3.949250,-0.043450,0.000000,0.000000,0.4172,159.092804,0.777553
