Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:48
Created by CETR UMT ver.1.136.257 12 May 2022 12:25:29
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_044.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:25:29
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.11
Data Count   = 107
Started at: 12:25:30.057 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

166.504044,-200.206543,-0.6610,0.000000,3.949250,0.001500,0.000000,0.000000,0.0000,166.504044,0.831661
166.446899,-200.249832,-0.6610,0.000000,3.949250,0.001500,0.000000,0.000000,0.0147,166.446899,0.831196
166.459259,-200.248581,-0.6610,0.000000,3.949250,0.001500,0.000000,0.000000,0.0347,166.459259,0.831263
166.453079,-200.261078,-0.6610,0.000000,3.949250,0.001500,0.000000,0.000000,0.0547,166.453079,0.831180
165.391602,-200.275650,-0.6610,0.000000,3.949250,0.000450,0.000000,0.000000,0.0747,165.391602,0.825820
152.401718,-199.982864,-0.6617,0.000000,3.949250,-0.005175,0.000000,0.000000,0.0947,152.401718,0.762074
109.322937,-200.231522,-0.6625,0.000000,3.949250,-0.011100,0.000000,0.000000,0.1147,109.322937,0.545983
58.212223,-200.558456,-0.6625,0.000000,3.949250,-0.009500,0.000000,0.000000,0.1347,58.212223,0.290251
11.098520,-199.785873,-0.6625,0.000000,3.949250,-0.008550,0.000000,0.000000,0.1547,11.098520,0.055552
-37.644070,-199.695908,-0.6625,0.000000,3.949250,-0.007100,0.000000,0.000000,0.1747,37.644070,0.188507
-88.944748,-200.089478,-0.6627,0.000000,3.949250,-0.007625,0.000000,0.000000,0.1947,88.944748,0.444525
-123.423752,-201.669632,-0.6630,0.000000,3.949250,-0.008600,0.000000,0.000000,0.2147,123.423752,0.612010
-132.986099,-203.218567,-0.6630,0.000000,3.949250,-0.007000,0.000000,0.000000,0.2347,132.986099,0.654399
-137.279404,-204.432205,-0.6630,0.000000,3.949250,-0.006050,0.000000,0.000000,0.2547,137.279404,0.671516
-139.408112,-205.236038,-0.6630,0.000000,3.949250,-0.004950,0.000000,0.000000,0.2747,139.408112,0.679257
-142.370453,-205.626709,-0.6635,0.000000,3.949250,-0.007650,0.000000,0.000000,0.2947,142.370453,0.692373
-151.820709,-205.599625,-0.6644,0.000000,3.949250,-0.013800,0.000000,0.000000,0.3147,151.820709,0.738429
-154.268356,-205.598801,-0.6660,0.000000,3.949250,-0.023000,0.000000,0.000000,0.3347,154.268356,0.750337
-152.371231,-205.560059,-0.6674,0.000000,3.949250,-0.030600,0.000000,0.000000,0.3547,152.371231,0.741249
-158.257553,-205.314331,-0.6689,0.000000,3.949250,-0.036250,0.000000,0.000000,0.3747,158.257553,0.770806
-157.672424,-205.018631,-0.6700,0.000000,3.949250,-0.039400,0.000000,0.000000,0.3947,157.672424,0.769064
-159.498688,-204.836624,-0.6709,0.000000,3.949250,-0.041600,0.000000,0.000000,0.4147,159.498688,0.778663
