Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:48
Created by CETR UMT ver.1.136.257 12 May 2022 12:26:03
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_051.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:26:03
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.16
Data Count   = 109
Started at: 12:26:03.812 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

156.554993,-200.197342,-0.6620,0.000000,3.949250,0.003013,0.000000,0.000000,0.0000,156.554993,0.782003
156.451889,-200.244003,-0.6620,0.000000,3.949250,0.002650,0.000000,0.000000,0.0197,156.451889,0.781306
156.519058,-200.204025,-0.6620,0.000000,3.949250,0.002500,0.000000,0.000000,0.0397,156.519058,0.781798
156.440765,-200.232758,-0.6620,0.000000,3.949250,0.002300,0.000000,0.000000,0.0597,156.440765,0.781295
155.539581,-200.224838,-0.6620,0.000000,3.949250,0.001500,0.000000,0.000000,0.0797,155.539581,0.776825
143.740555,-200.007446,-0.6620,0.000000,3.949250,0.001500,0.000000,0.000000,0.0997,143.740555,0.718676
102.294373,-200.082413,-0.6631,0.000000,3.949250,-0.006200,0.000000,0.000000,0.1197,102.294373,0.511261
52.112858,-200.423096,-0.6637,0.000000,3.949250,-0.010625,0.000000,0.000000,0.1397,52.112858,0.260014
4.618821,-199.753387,-0.6640,0.000000,3.949250,-0.011500,0.000000,0.000000,0.1597,4.618821,0.023123
-44.403145,-199.478073,-0.6640,0.000000,3.949250,-0.009500,0.000000,0.000000,0.1797,44.403145,0.222597
-95.525818,-200.019516,-0.6640,0.000000,3.949250,-0.008075,0.000000,0.000000,0.1997,95.525818,0.477582
-123.551491,-201.770844,-0.6640,0.000000,3.949250,-0.006950,0.000000,0.000000,0.2197,123.551491,0.612336
-133.397339,-203.265640,-0.6636,0.000000,3.949250,-0.002675,0.000000,0.000000,0.2397,133.397339,0.656271
-136.228638,-204.349747,-0.6631,0.000000,3.949250,0.001100,0.000000,0.000000,0.2597,136.228638,0.666645
-140.371933,-205.151901,-0.6635,0.000000,3.949250,-0.002500,0.000000,0.000000,0.2797,140.371933,0.684234
-146.931992,-205.340576,-0.6645,0.000000,3.949250,-0.009150,0.000000,0.000000,0.2997,146.931992,0.715553
-154.008347,-205.485092,-0.6655,0.000000,3.949250,-0.015450,0.000000,0.000000,0.3197,154.008347,0.749487
-154.191711,-205.357651,-0.6667,0.000000,3.949250,-0.021825,0.000000,0.000000,0.3397,154.191711,0.750845
-153.602066,-205.488831,-0.6679,0.000000,3.949250,-0.028200,0.000000,0.000000,0.3597,153.602066,0.747496
-157.215439,-205.156067,-0.6695,0.000000,3.949250,-0.035000,0.000000,0.000000,0.3797,157.215439,0.766321
-157.804688,-204.981979,-0.6705,0.000000,3.949250,-0.037375,0.000000,0.000000,0.3997,157.804688,0.769847
-161.453506,-204.581741,-0.6719,0.000000,3.949250,-0.041700,0.000000,0.000000,0.4197,161.453506,0.789188
