Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:48
Created by CETR UMT ver.1.136.257 12 May 2022 12:25:10
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_040.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:25:10
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.10
Data Count   = 106
Started at: 12:25:10.461 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

168.394730,-200.286896,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0000,168.394730,0.840768
168.369186,-200.249008,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0200,168.369186,0.840799
168.371246,-200.238586,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0400,168.371246,0.840853
168.333740,-200.271088,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0600,168.333740,0.840529
167.420609,-200.265244,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.0800,167.420609,0.835994
155.248657,-199.990356,-0.6610,0.000000,3.949250,0.000000,0.000000,0.000000,0.1000,155.248657,0.776281
112.765320,-200.160706,-0.6621,0.000000,3.949250,-0.007350,0.000000,0.000000,0.1200,112.765320,0.563374
61.454338,-200.466827,-0.6625,0.000000,3.949250,-0.009825,0.000000,0.000000,0.1400,61.454338,0.306556
14.087217,-199.725479,-0.6626,0.000000,3.949250,-0.009300,0.000000,0.000000,0.1600,14.087217,0.070533
-34.399067,-199.406021,-0.6630,0.000000,3.949250,-0.010500,0.000000,0.000000,0.1800,34.399067,0.172508
-85.699333,-199.816681,-0.6635,0.000000,3.949250,-0.012400,0.000000,0.000000,0.2000,85.699333,0.428890
-122.275749,-201.288971,-0.6632,0.000000,3.949250,-0.008300,0.000000,0.000000,0.2200,122.275749,0.607464
-131.536057,-203.263962,-0.6626,0.000000,3.949250,-0.002675,0.000000,0.000000,0.2400,131.536057,0.647119
-129.311737,-204.660446,-0.6621,0.000000,3.949250,0.001100,0.000000,0.000000,0.2600,129.311737,0.631836
-134.010071,-205.303497,-0.6625,0.000000,3.949250,-0.002500,0.000000,0.000000,0.2800,134.010071,0.652741
-141.940659,-205.705414,-0.6630,0.000000,3.949250,-0.005825,0.000000,0.000000,0.3000,141.940659,0.690019
-152.297058,-205.593384,-0.6644,0.000000,3.949250,-0.015100,0.000000,0.000000,0.3200,152.297058,0.740768
-156.370712,-205.597549,-0.6655,0.000000,3.949250,-0.022600,0.000000,0.000000,0.3400,156.370712,0.760567
-154.428650,-205.525497,-0.6664,0.000000,3.949250,-0.028000,0.000000,0.000000,0.3600,154.428650,0.751384
-157.045670,-205.200638,-0.6680,0.000000,3.949250,-0.032000,0.000000,0.000000,0.3800,157.045670,0.765327
-153.995163,-205.087769,-0.6694,0.000000,3.949250,-0.038175,0.000000,0.000000,0.4000,153.995163,0.750874
-157.429718,-204.689178,-0.6709,0.000000,3.949250,-0.042700,0.000000,0.000000,0.4200,157.429718,0.769116
