Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:46
Created by CETR UMT ver.1.136.257 12 May 2022 12:22:52
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_012.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:22:52
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.12
Data Count   = 107
Started at: 12:22:52.334 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

142.961334,-200.199997,-0.6625,0.000000,3.949250,0.000100,0.000000,0.000000,0.0000,142.961334,0.714093
142.935791,-200.218597,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0175,142.935791,0.713899
142.901169,-200.236511,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0375,142.901169,0.713662
142.959702,-200.191101,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0575,142.959702,0.714116
141.781601,-200.242340,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0775,141.781601,0.708050
128.106857,-199.907486,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0975,128.106857,0.640831
84.869026,-199.977036,-0.6632,0.000000,3.949250,-0.004725,0.000000,0.000000,0.1175,84.869026,0.424394
35.367008,-199.963715,-0.6641,0.000000,3.949250,-0.010800,0.000000,0.000000,0.1375,35.367008,0.176867
-12.080468,-199.272751,-0.6645,0.000000,3.949250,-0.012000,0.000000,0.000000,0.1575,12.080468,0.060623
-62.186165,-199.200699,-0.6650,0.000000,3.949250,-0.013900,0.000000,0.000000,0.1775,62.186165,0.312178
-107.991150,-200.257339,-0.6650,0.000000,3.949250,-0.011550,0.000000,0.000000,0.1975,107.991150,0.539262
-114.865601,-202.606323,-0.6648,0.000000,3.949250,-0.008025,0.000000,0.000000,0.2175,114.865601,0.566940
-118.914955,-203.598404,-0.6644,0.000000,3.949250,-0.004000,0.000000,0.000000,0.2375,118.914955,0.584066
-124.266014,-204.283524,-0.6640,0.000000,3.949250,0.000000,0.000000,0.000000,0.2575,124.266014,0.608302
-135.826874,-204.737915,-0.6640,0.000000,3.949250,0.000000,0.000000,0.000000,0.2775,135.826874,0.663418
-141.808807,-205.116928,-0.6651,0.000000,3.949250,-0.007350,0.000000,0.000000,0.2975,141.808807,0.691356
-150.261459,-205.064865,-0.6660,0.000000,3.949250,-0.014775,0.000000,0.000000,0.3175,150.261459,0.732751
-152.530701,-205.165649,-0.6669,0.000000,3.949250,-0.022100,0.000000,0.000000,0.3375,152.530701,0.743451
-152.457764,-205.098190,-0.6685,0.000000,3.949250,-0.030500,0.000000,0.000000,0.3575,152.457764,0.743340
-153.227478,-204.883698,-0.6699,0.000000,3.949250,-0.033350,0.000000,0.000000,0.3775,153.227478,0.747875
-151.461792,-204.597977,-0.6714,0.000000,3.949250,-0.038400,0.000000,0.000000,0.3975,151.461792,0.740290
-150.255692,-204.183990,-0.6725,0.000000,3.949250,-0.041400,0.000000,0.000000,0.4175,150.255692,0.735884
