Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:47
Created by CETR UMT ver.1.136.257 12 May 2022 12:23:36
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_021.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:23:36
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.09
Data Count   = 106
Started at: 12:23:36.779 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

147.474258,-200.202774,-0.6620,0.000000,3.949250,0.001500,0.000000,0.000000,0.0000,147.474258,0.736624
147.473022,-200.251923,-0.6620,0.000000,3.949250,0.001500,0.000000,0.000000,0.0125,147.473022,0.736437
147.440048,-200.198608,-0.6620,0.000000,3.949250,0.000075,0.000000,0.000000,0.0325,147.440048,0.736469
147.452835,-200.275238,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0525,147.452835,0.736251
147.193237,-200.231094,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0725,147.193237,0.735117
142.476746,-200.176941,-0.6623,0.000000,3.949250,-0.002300,0.000000,0.000000,0.0925,142.476746,0.711754
112.204910,-199.892487,-0.6635,0.000000,3.949250,-0.011500,0.000000,0.000000,0.1125,112.204910,0.561326
63.435127,-199.984116,-0.6635,0.000000,3.949250,-0.009600,0.000000,0.000000,0.1325,63.435127,0.317201
15.818708,-199.648438,-0.6635,0.000000,3.949250,-0.008100,0.000000,0.000000,0.1525,15.818708,0.079233
-32.128597,-199.363968,-0.6635,0.000000,3.949250,-0.007050,0.000000,0.000000,0.1725,32.128597,0.161155
-83.000725,-199.742554,-0.6635,0.000000,3.949250,-0.006200,0.000000,0.000000,0.1925,83.000725,0.415539
-118.558929,-201.267731,-0.6635,0.000000,3.949250,-0.005000,0.000000,0.000000,0.2125,118.558929,0.589061
-124.722580,-202.968674,-0.6635,0.000000,3.949250,-0.004525,0.000000,0.000000,0.2325,124.722580,0.614492
-131.433853,-204.093201,-0.6635,0.000000,3.949250,-0.003800,0.000000,0.000000,0.2525,131.433853,0.643989
-132.821686,-204.941162,-0.6635,0.000000,3.949250,-0.003275,0.000000,0.000000,0.2725,132.821686,0.648097
-138.473541,-205.174393,-0.6638,0.000000,3.949250,-0.005800,0.000000,0.000000,0.2925,138.473541,0.674907
-144.087097,-205.348480,-0.6650,0.000000,3.949250,-0.017000,0.000000,0.000000,0.3125,144.087097,0.701671
-151.611786,-205.146484,-0.6664,0.000000,3.949250,-0.021750,0.000000,0.000000,0.3325,151.611786,0.739042
-145.850327,-205.106918,-0.6679,0.000000,3.949250,-0.028650,0.000000,0.000000,0.3525,145.850327,0.711094
-150.775299,-204.864532,-0.6690,0.000000,3.949250,-0.034425,0.000000,0.000000,0.3725,150.775299,0.735976
-153.369644,-204.866608,-0.6699,0.000000,3.949250,-0.038500,0.000000,0.000000,0.3925,153.369644,0.748632
-157.661285,-204.485519,-0.6715,0.000000,3.949250,-0.040500,0.000000,0.000000,0.4125,157.661285,0.771014
