Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:49
Created by CETR UMT ver.1.136.257 12 May 2022 12:26:57
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_062.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:26:57
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.15
Data Count   = 109
Started at: 12:26:57.454 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

163.548035,-200.256073,-0.6625,0.000000,3.949250,0.002100,0.000000,0.000000,0.0000,163.548035,0.816694
163.549683,-200.229843,-0.6625,0.000000,3.949250,0.002000,0.000000,0.000000,0.0125,163.549683,0.816810
163.537735,-200.199432,-0.6625,0.000000,3.949250,0.002000,0.000000,0.000000,0.0325,163.537735,0.816874
163.490768,-200.286896,-0.6625,0.000000,3.949250,0.002000,0.000000,0.000000,0.0525,163.490768,0.816283
163.210144,-200.187363,-0.6625,0.000000,3.949250,0.001100,0.000000,0.000000,0.0725,163.210144,0.815287
157.487823,-200.261902,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0925,157.487823,0.786409
124.567230,-199.728394,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.1125,124.567230,0.623683
73.860336,-200.428497,-0.6639,0.000000,3.949250,-0.010450,0.000000,0.000000,0.1325,73.860336,0.368512
26.308611,-199.811264,-0.6640,0.000000,3.949250,-0.009250,0.000000,0.000000,0.1525,26.308611,0.131667
-21.145454,-199.483078,-0.6642,0.000000,3.949250,-0.009175,0.000000,0.000000,0.1725,21.145454,0.106001
-71.683823,-199.525146,-0.6645,0.000000,3.949250,-0.009700,0.000000,0.000000,0.1925,71.683823,0.359272
-117.131134,-200.669662,-0.6645,0.000000,3.949250,-0.008500,0.000000,0.000000,0.2125,117.131134,0.583701
-131.637833,-202.371017,-0.6645,0.000000,3.949250,-0.006600,0.000000,0.000000,0.2325,131.637833,0.650478
-139.844070,-203.597565,-0.6645,0.000000,3.949250,-0.006150,0.000000,0.000000,0.2525,139.844070,0.686865
-142.320587,-204.543411,-0.6647,0.000000,3.949250,-0.007125,0.000000,0.000000,0.2725,142.320587,0.695796
-145.038956,-205.036118,-0.6653,0.000000,3.949250,-0.010200,0.000000,0.000000,0.2925,145.038956,0.707383
-150.623657,-205.006134,-0.6665,0.000000,3.949250,-0.017000,0.000000,0.000000,0.3125,150.623657,0.734728
-155.121338,-204.949081,-0.6679,0.000000,3.949250,-0.025075,0.000000,0.000000,0.3325,155.121338,0.756877
-153.229141,-204.855774,-0.6694,0.000000,3.949250,-0.031450,0.000000,0.000000,0.3525,153.229141,0.747985
-157.142502,-204.786652,-0.6705,0.000000,3.949250,-0.035125,0.000000,0.000000,0.3725,157.142502,0.767347
-159.361465,-204.559662,-0.6714,0.000000,3.949250,-0.037700,0.000000,0.000000,0.3925,159.361465,0.779046
-157.329178,-204.260620,-0.6730,0.000000,3.949250,-0.042500,0.000000,0.000000,0.4125,157.329178,0.770237
