Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:47
Created by CETR UMT ver.1.136.257 12 May 2022 12:24:01
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_026.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:24:01
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.12
Data Count   = 107
Started at: 12:24:01.209 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

157.952774,-200.233383,-0.6615,0.000000,3.949250,0.001517,0.000000,0.000000,0.0000,157.952774,0.788843
157.928726,-200.270660,-0.6615,0.000000,3.949250,0.000825,0.000000,0.000000,0.0172,157.928726,0.788576
157.902344,-200.211517,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0372,157.902344,0.788678
157.931183,-200.240250,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0572,157.931183,0.788709
157.408295,-200.254425,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0772,157.408295,0.786042
149.962296,-200.189865,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0972,149.962296,0.749100
113.438629,-199.860413,-0.6622,0.000000,3.949250,-0.004725,0.000000,0.000000,0.1172,113.438629,0.567589
63.063446,-200.140289,-0.6631,0.000000,3.949250,-0.011000,0.000000,0.000000,0.1372,63.063446,0.315096
15.790277,-199.513077,-0.6635,0.000000,3.949250,-0.013000,0.000000,0.000000,0.1572,15.790277,0.079144
-31.775047,-199.173630,-0.6645,0.000000,3.949250,-0.017750,0.000000,0.000000,0.1772,31.775047,0.159534
-83.121468,-199.363968,-0.6645,0.000000,3.949250,-0.015900,0.000000,0.000000,0.1972,83.121468,0.416933
-119.051758,-200.929138,-0.6643,0.000000,3.949250,-0.011850,0.000000,0.000000,0.2172,119.051758,0.592506
-128.354919,-202.614243,-0.6639,0.000000,3.949250,-0.007000,0.000000,0.000000,0.2372,128.354919,0.633494
-127.799049,-204.046555,-0.6635,0.000000,3.949250,-0.003000,0.000000,0.000000,0.2572,127.799049,0.626323
-129.553604,-204.719589,-0.6635,0.000000,3.949250,-0.002525,0.000000,0.000000,0.2772,129.553604,0.632834
-138.180161,-205.072769,-0.6642,0.000000,3.949250,-0.007400,0.000000,0.000000,0.2972,138.180161,0.673810
-145.616272,-205.228958,-0.6652,0.000000,3.949250,-0.013325,0.000000,0.000000,0.3172,145.616272,0.709531
-148.376678,-205.277267,-0.6663,0.000000,3.949250,-0.019700,0.000000,0.000000,0.3372,148.376678,0.722811
-146.219528,-205.316422,-0.6675,0.000000,3.949250,-0.026500,0.000000,0.000000,0.3572,146.219528,0.712167
-155.225586,-204.960739,-0.6694,0.000000,3.949250,-0.034575,0.000000,0.000000,0.3772,155.225586,0.757343
-154.814346,-204.650864,-0.6702,0.000000,3.949250,-0.036400,0.000000,0.000000,0.3972,154.814346,0.756480
-154.097351,-204.468857,-0.6714,0.000000,3.949250,-0.039925,0.000000,0.000000,0.4172,154.097351,0.753647
