Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:48
Created by CETR UMT ver.1.136.257 12 May 2022 12:25:54
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_049.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:25:54
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.09
Data Count   = 106
Started at: 12:25:54.254 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

155.867172,-200.256073,-0.6620,0.000000,3.949250,0.002600,0.000000,0.000000,0.0000,155.867172,0.778339
155.805786,-200.201935,-0.6620,0.000000,3.949250,0.002500,0.000000,0.000000,0.0125,155.805786,0.778243
155.834198,-200.245239,-0.6620,0.000000,3.949250,0.002025,0.000000,0.000000,0.0325,155.834198,0.778217
155.781876,-200.209839,-0.6620,0.000000,3.949250,0.002000,0.000000,0.000000,0.0525,155.781876,0.778093
155.797531,-200.224014,-0.6620,0.000000,3.949250,0.002000,0.000000,0.000000,0.0725,155.797531,0.778116
153.700958,-200.224426,-0.6620,0.000000,3.949250,0.001600,0.000000,0.000000,0.0925,153.700958,0.767643
134.221054,-199.940384,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.1125,134.221054,0.671305
87.114769,-200.237335,-0.6634,0.000000,3.949250,-0.010925,0.000000,0.000000,0.1325,87.114769,0.435058
37.590088,-200.086151,-0.6635,0.000000,3.949250,-0.010100,0.000000,0.000000,0.1525,37.590088,0.187870
-9.180364,-199.571793,-0.6635,0.000000,3.949250,-0.008600,0.000000,0.000000,0.1725,9.180364,0.046000
-58.144642,-199.608856,-0.6635,0.000000,3.949250,-0.007300,0.000000,0.000000,0.1925,58.144642,0.291293
-108.392502,-200.446838,-0.6635,0.000000,3.949250,-0.006500,0.000000,0.000000,0.2125,108.392502,0.540754
-124.600197,-202.745026,-0.6630,0.000000,3.949250,-0.000325,0.000000,0.000000,0.2325,124.600197,0.614566
-135.535950,-203.679199,-0.6627,0.000000,3.949250,0.001750,0.000000,0.000000,0.2525,135.535950,0.665438
-132.073792,-204.920334,-0.6625,0.000000,3.949250,0.002275,0.000000,0.000000,0.2725,132.073792,0.644513
-137.491196,-205.551727,-0.6627,0.000000,3.949250,0.000500,0.000000,0.000000,0.2925,137.491196,0.668889
-146.059631,-205.633377,-0.6635,0.000000,3.949250,-0.005500,0.000000,0.000000,0.3125,146.059631,0.710291
-151.901062,-205.859100,-0.6649,0.000000,3.949250,-0.014525,0.000000,0.000000,0.3325,151.901062,0.737889
-151.700394,-205.599625,-0.6661,0.000000,3.949250,-0.021300,0.000000,0.000000,0.3525,151.700394,0.737844
-156.123886,-205.661270,-0.6674,0.000000,3.949250,-0.028275,0.000000,0.000000,0.3725,156.123886,0.759131
-156.798431,-205.276428,-0.6687,0.000000,3.949250,-0.034700,0.000000,0.000000,0.3925,156.798431,0.763840
-156.602707,-205.217285,-0.6695,0.000000,3.949250,-0.039500,0.000000,0.000000,0.4125,156.602707,0.763107
