Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:49
Created by CETR UMT ver.1.136.257 12 May 2022 12:28:12
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_077.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:28:12
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.10
Data Count   = 106
Started at: 12:28:12.856 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

169.786682,-200.319382,-0.6620,0.000000,3.949250,0.001550,0.000000,0.000000,0.0000,169.786682,0.847580
169.761948,-200.280640,-0.6620,0.000000,3.949250,0.001200,0.000000,0.000000,0.0150,169.761948,0.847620
169.746292,-200.262329,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0350,169.746292,0.847620
169.745468,-200.315216,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0550,169.745468,0.847392
169.604553,-200.265244,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0750,169.604553,0.846900
165.877426,-200.290649,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0950,165.877426,0.828184
138.485916,-199.949127,-0.6622,0.000000,3.949250,-0.001500,0.000000,0.000000,0.1150,138.485916,0.692606
88.913841,-200.395599,-0.6630,0.000000,3.949250,-0.007500,0.000000,0.000000,0.1350,88.913841,0.443692
39.694496,-200.293991,-0.6635,0.000000,3.949250,-0.008925,0.000000,0.000000,0.1550,39.694496,0.198181
-8.120537,-199.759628,-0.6635,0.000000,3.949250,-0.008300,0.000000,0.000000,0.1750,8.120537,0.040652
-58.468937,-199.871246,-0.6635,0.000000,3.949250,-0.007100,0.000000,0.000000,0.1950,58.468937,0.292533
-107.087906,-200.696732,-0.6635,0.000000,3.949250,-0.005800,0.000000,0.000000,0.2150,107.087906,0.533581
-129.398270,-202.439316,-0.6635,0.000000,3.949250,-0.005000,0.000000,0.000000,0.2350,129.398270,0.639195
-144.163742,-203.493851,-0.6630,0.000000,3.949250,-0.000250,0.000000,0.000000,0.2550,144.163742,0.708443
-146.100449,-204.769989,-0.6634,0.000000,3.949250,-0.002800,0.000000,0.000000,0.2750,146.100449,0.713486
-148.859604,-205.378464,-0.6642,0.000000,3.949250,-0.008500,0.000000,0.000000,0.2950,148.859604,0.724806
-152.254608,-205.779968,-0.6652,0.000000,3.949250,-0.015100,0.000000,0.000000,0.3150,152.254608,0.739890
-152.655548,-205.794128,-0.6660,0.000000,3.949250,-0.019500,0.000000,0.000000,0.3350,152.655548,0.741788
-155.004318,-205.555069,-0.6679,0.000000,3.949250,-0.029000,0.000000,0.000000,0.3550,155.004318,0.754077
-159.659393,-205.272263,-0.6691,0.000000,3.949250,-0.034050,0.000000,0.000000,0.3750,159.659393,0.777793
-162.310196,-205.004059,-0.6702,0.000000,3.949250,-0.037350,0.000000,0.000000,0.3950,162.310196,0.791741
-158.578552,-204.767075,-0.6713,0.000000,3.949250,-0.040000,0.000000,0.000000,0.4150,158.578552,0.774434
