Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:50
Created by CETR UMT ver.1.136.257 12 May 2022 12:28:32
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_081.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:28:32
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.10
Data Count   = 106
Started at: 12:28:32.659 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

168.721558,-200.209259,-0.6625,0.000000,3.949250,0.002017,0.000000,0.000000,0.0000,168.721558,0.842726
168.764755,-200.154877,-0.6625,0.000000,3.949250,0.002000,0.000000,0.000000,0.0172,168.764755,0.843171
168.746216,-200.214005,-0.6625,0.000000,3.949250,0.002000,0.000000,0.000000,0.0372,168.746216,0.842829
168.713669,-200.191940,-0.6625,0.000000,3.949250,0.002000,0.000000,0.000000,0.0572,168.713669,0.842760
166.749771,-200.163193,-0.6625,0.000000,3.949250,0.000100,0.000000,0.000000,0.0772,166.749771,0.833069
148.205673,-200.052429,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0972,148.205673,0.740834
101.621880,-200.227753,-0.6632,0.000000,3.949250,-0.004950,0.000000,0.000000,0.1172,101.621880,0.507531
51.437073,-200.410599,-0.6641,0.000000,3.949250,-0.011200,0.000000,0.000000,0.1372,51.437073,0.256658
3.747718,-199.642181,-0.6645,0.000000,3.949250,-0.012000,0.000000,0.000000,0.1572,3.747718,0.018772
-45.958275,-199.613861,-0.6645,0.000000,3.949250,-0.010575,0.000000,0.000000,0.1772,45.958275,0.230236
-96.670937,-200.181946,-0.6645,0.000000,3.949250,-0.008750,0.000000,0.000000,0.1972,96.670937,0.482915
-124.478638,-201.919525,-0.6645,0.000000,3.949250,-0.005750,0.000000,0.000000,0.2172,124.478638,0.616476
-138.197067,-203.253143,-0.6645,0.000000,3.949250,-0.003700,0.000000,0.000000,0.2372,138.197067,0.679926
-146.043991,-204.363907,-0.6645,0.000000,3.949250,-0.006500,0.000000,0.000000,0.2572,146.043991,0.714627
-147.992630,-205.141495,-0.6650,0.000000,3.949250,-0.009350,0.000000,0.000000,0.2772,147.992630,0.721417
-155.664841,-205.251862,-0.6661,0.000000,3.949250,-0.015450,0.000000,0.000000,0.2972,155.664841,0.758409
-158.053589,-205.395126,-0.6672,0.000000,3.949250,-0.021825,0.000000,0.000000,0.3172,158.053589,0.769510
-158.481293,-205.343918,-0.6684,0.000000,3.949250,-0.028200,0.000000,0.000000,0.3372,158.481293,0.771785
-156.957489,-205.263931,-0.6700,0.000000,3.949250,-0.035000,0.000000,0.000000,0.3572,156.957489,0.764662
-159.419983,-204.974899,-0.6709,0.000000,3.949250,-0.037375,0.000000,0.000000,0.3772,159.419983,0.777754
-159.940842,-204.787903,-0.6724,0.000000,3.949250,-0.041700,0.000000,0.000000,0.3972,159.940842,0.781007
-160.640930,-204.384308,-0.6735,0.000000,3.949250,-0.043950,0.000000,0.000000,0.4172,160.640930,0.785975
