Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:49
Created by CETR UMT ver.1.136.257 12 May 2022 12:26:42
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_059.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:26:42
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.17
Data Count   = 110
Started at: 12:26:42.732 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

166.726120,-200.242493,-0.6615,0.000000,3.949250,0.000079,0.000000,0.000000,0.0000,166.726120,0.832621
166.730804,-200.180283,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0147,166.730804,0.832903
166.698685,-200.207764,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0347,166.698685,0.832628
166.684250,-200.209839,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0547,166.684250,0.832548
166.312164,-200.211090,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0747,166.312164,0.830684
158.697220,-200.193192,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0947,158.697220,0.792720
121.876045,-200.080734,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.1147,121.876045,0.609134
70.802826,-200.685059,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.1347,70.802826,0.352806
23.146437,-200.167786,-0.6625,0.000000,3.949250,-0.011400,0.000000,0.000000,0.1547,23.146437,0.115635
-24.902237,-200.061157,-0.6629,0.000000,3.949250,-0.010600,0.000000,0.000000,0.1747,24.902237,0.124473
-75.797035,-199.917892,-0.6635,0.000000,3.949250,-0.012250,0.000000,0.000000,0.1947,75.797035,0.379141
-119.986320,-200.868744,-0.6641,0.000000,3.949250,-0.015200,0.000000,0.000000,0.2147,119.986320,0.597337
-132.731857,-202.644638,-0.6645,0.000000,3.949250,-0.016000,0.000000,0.000000,0.2347,132.731857,0.654998
-137.359756,-203.818726,-0.6645,0.000000,3.949250,-0.013625,0.000000,0.000000,0.2547,137.359756,0.673931
-141.067093,-204.663788,-0.6649,0.000000,3.949250,-0.014200,0.000000,0.000000,0.2747,141.067093,0.689263
-145.237167,-205.115250,-0.6655,0.000000,3.949250,-0.016750,0.000000,0.000000,0.2947,145.237167,0.708076
-151.817398,-205.026962,-0.6664,0.000000,3.949250,-0.021500,0.000000,0.000000,0.3147,151.817398,0.740475
-154.654877,-205.180222,-0.6680,0.000000,3.949250,-0.029500,0.000000,0.000000,0.3347,154.654877,0.753751
-155.072311,-205.075272,-0.6690,0.000000,3.949250,-0.036150,0.000000,0.000000,0.3547,155.072311,0.756173
-161.027847,-204.846619,-0.6704,0.000000,3.949250,-0.038600,0.000000,0.000000,0.3747,161.027847,0.786090
-157.135910,-204.587982,-0.6719,0.000000,3.949250,-0.041975,0.000000,0.000000,0.3947,157.135910,0.768060
-157.680252,-204.385559,-0.6732,0.000000,3.949250,-0.045200,0.000000,0.000000,0.4147,157.680252,0.771484
