Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:48
Created by CETR UMT ver.1.136.257 12 May 2022 12:26:08
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_052.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:26:08
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.10
Data Count   = 106
Started at: 12:26:08.636 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

151.506302,-200.266068,-0.6620,0.000000,3.949250,0.004575,0.000000,0.000000,0.0000,151.506302,0.756525
151.495590,-200.288147,-0.6620,0.000000,3.949250,0.004150,0.000000,0.000000,0.0200,151.495590,0.756388
151.467575,-200.283157,-0.6620,0.000000,3.949250,0.004000,0.000000,0.000000,0.0400,151.467575,0.756267
151.472931,-200.275650,-0.6620,0.000000,3.949250,0.003700,0.000000,0.000000,0.0600,151.472931,0.756322
149.669312,-200.302322,-0.6620,0.000000,3.949250,0.002500,0.000000,0.000000,0.0800,149.669312,0.747217
131.369171,-199.892899,-0.6630,0.000000,3.949250,-0.005575,0.000000,0.000000,0.1000,131.369171,0.657198
85.227928,-200.068237,-0.6634,0.000000,3.949250,-0.007750,0.000000,0.000000,0.1200,85.227928,0.425994
35.968204,-199.976196,-0.6637,0.000000,3.949250,-0.009175,0.000000,0.000000,0.1400,35.968204,0.179862
-11.210190,-199.408096,-0.6640,0.000000,3.949250,-0.009700,0.000000,0.000000,0.1600,11.210190,0.056217
-60.515247,-199.559708,-0.6640,0.000000,3.949250,-0.008500,0.000000,0.000000,0.1800,60.515247,0.303244
-109.776207,-200.321884,-0.6640,0.000000,3.949250,-0.006600,0.000000,0.000000,0.2000,109.776207,0.547999
-126.213013,-202.424332,-0.6640,0.000000,3.949250,-0.005800,0.000000,0.000000,0.2200,126.213013,0.623507
-136.964172,-203.306442,-0.6638,0.000000,3.949250,-0.003025,0.000000,0.000000,0.2400,136.964172,0.673683
-133.984528,-204.571732,-0.6636,0.000000,3.949250,-0.000700,0.000000,0.000000,0.2600,133.984528,0.654951
-141.385193,-204.996979,-0.6640,0.000000,3.949250,-0.003500,0.000000,0.000000,0.2800,141.385193,0.689694
-149.489670,-205.323914,-0.6654,0.000000,3.949250,-0.013000,0.000000,0.000000,0.3000,149.489670,0.728068
-153.854233,-205.326828,-0.6662,0.000000,3.949250,-0.017350,0.000000,0.000000,0.3200,153.854233,0.749314
-152.209686,-205.454681,-0.6672,0.000000,3.949250,-0.022600,0.000000,0.000000,0.3400,152.209686,0.740843
-154.873672,-205.228958,-0.6684,0.000000,3.949250,-0.028700,0.000000,0.000000,0.3600,154.873672,0.754638
-159.101044,-205.031952,-0.6700,0.000000,3.949250,-0.035500,0.000000,0.000000,0.3800,159.101044,0.775982
-158.778824,-204.686691,-0.6709,0.000000,3.949250,-0.037400,0.000000,0.000000,0.4000,158.778824,0.775716
-160.957794,-204.242706,-0.6724,0.000000,3.949250,-0.041700,0.000000,0.000000,0.4200,160.957794,0.788071
