Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:46
Created by CETR UMT ver.1.136.257 12 May 2022 12:22:02
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_002.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:22:02
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.14
Data Count   = 108
Started at: 12:22:02.859 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

166.661591,-200.222214,-0.6620,0.000000,3.949250,0.003533,0.000000,0.000000,0.0000,166.661591,0.832383
166.678894,-200.134872,-0.6620,0.000000,3.949250,0.003050,0.000000,0.000000,0.0175,166.678894,0.832833
166.668182,-200.218170,-0.6620,0.000000,3.949250,0.002500,0.000000,0.000000,0.0375,166.668182,0.832433
166.643875,-200.182358,-0.6620,0.000000,3.949250,0.002500,0.000000,0.000000,0.0575,166.643875,0.832460
165.968491,-200.179855,-0.6620,0.000000,3.949250,0.001550,0.000000,0.000000,0.0775,165.968491,0.829097
156.191879,-200.169449,-0.6620,0.000000,3.949250,0.001500,0.000000,0.000000,0.0975,156.191879,0.780298
116.802719,-199.901642,-0.6627,0.000000,3.949250,-0.003675,0.000000,0.000000,0.1175,116.802719,0.584301
65.709717,-200.293137,-0.6636,0.000000,3.949250,-0.010400,0.000000,0.000000,0.1375,65.709717,0.328068
18.230928,-199.707565,-0.6640,0.000000,3.949250,-0.012000,0.000000,0.000000,0.1575,18.230928,0.091288
-30.322933,-199.268173,-0.6640,0.000000,3.949250,-0.009625,0.000000,0.000000,0.1775,30.322933,0.152171
-81.435303,-199.691742,-0.6640,0.000000,3.949250,-0.008450,0.000000,0.000000,0.1975,81.435303,0.407805
-119.692108,-201.191513,-0.6636,0.000000,3.949250,-0.004400,0.000000,0.000000,0.2175,119.692108,0.594916
-130.884171,-203.193985,-0.6629,0.000000,3.949250,0.000700,0.000000,0.000000,0.2375,130.884171,0.644134
-134.425858,-204.566315,-0.6625,0.000000,3.949250,0.003500,0.000000,0.000000,0.2575,134.425858,0.657126
-136.112427,-205.212723,-0.6625,0.000000,3.949250,0.003025,0.000000,0.000000,0.2775,136.112427,0.663275
-140.552002,-205.684174,-0.6632,0.000000,3.949250,-0.001900,0.000000,0.000000,0.2975,140.552002,0.683339
-142.924667,-205.976547,-0.6644,0.000000,3.949250,-0.010075,0.000000,0.000000,0.3175,142.924667,0.693888
-143.773926,-205.941986,-0.6657,0.000000,3.949250,-0.018500,0.000000,0.000000,0.3375,143.773926,0.698128
-146.544235,-205.819946,-0.6665,0.000000,3.949250,-0.022500,0.000000,0.000000,0.3575,146.544235,0.712002
-155.066528,-205.308914,-0.6684,0.000000,3.949250,-0.031525,0.000000,0.000000,0.3775,155.066528,0.755284
-155.748917,-205.243103,-0.6696,0.000000,3.949250,-0.036550,0.000000,0.000000,0.3975,155.748917,0.758851
-157.287552,-204.878281,-0.6707,0.000000,3.949250,-0.039625,0.000000,0.000000,0.4175,157.287552,0.767712
