Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:50
Created by CETR UMT ver.1.136.257 12 May 2022 12:28:27
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_080.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:28:27
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.12
Data Count   = 107
Started at: 12:28:27.709 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

156.069794,-200.281067,-0.6630,0.000000,3.949250,0.002017,0.000000,0.000000,0.0000,156.069794,0.779254
156.104523,-200.249832,-0.6630,0.000000,3.949250,0.001775,0.000000,0.000000,0.0172,156.104523,0.779549
156.057541,-200.259827,-0.6630,0.000000,3.949250,0.001500,0.000000,0.000000,0.0372,156.057541,0.779275
156.074844,-200.272736,-0.6630,0.000000,3.949250,0.001500,0.000000,0.000000,0.0572,156.074844,0.779311
155.750549,-200.258591,-0.6630,0.000000,3.949250,0.000075,0.000000,0.000000,0.0772,155.750549,0.777747
149.930969,-200.283157,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0972,149.930969,0.748595
116.156189,-199.778366,-0.6637,0.000000,3.949250,-0.005175,0.000000,0.000000,0.1172,116.156189,0.581425
66.295258,-200.209015,-0.6645,0.000000,3.949250,-0.011000,0.000000,0.000000,0.1372,66.295258,0.331130
18.893116,-199.644272,-0.6645,0.000000,3.949250,-0.009000,0.000000,0.000000,0.1572,18.893116,0.094634
-29.215721,-199.495560,-0.6645,0.000000,3.949250,-0.007575,0.000000,0.000000,0.1772,29.215721,0.146448
-80.287704,-199.859589,-0.6645,0.000000,3.949250,-0.006450,0.000000,0.000000,0.1972,80.287704,0.401721
-118.764145,-201.359360,-0.6645,0.000000,3.949250,-0.005550,0.000000,0.000000,0.2172,118.764145,0.589812
-129.537552,-203.147766,-0.6644,0.000000,3.949250,-0.004000,0.000000,0.000000,0.2372,129.537552,0.637652
-140.432510,-203.968246,-0.6640,0.000000,3.949250,0.000000,0.000000,0.000000,0.2572,140.432510,0.688502
-139.413055,-204.921585,-0.6640,0.000000,3.949250,0.000000,0.000000,0.000000,0.2772,139.413055,0.680324
-149.013733,-205.140656,-0.6651,0.000000,3.949250,-0.007700,0.000000,0.000000,0.2972,149.013733,0.726398
-158.320190,-205.192307,-0.6660,0.000000,3.949250,-0.013475,0.000000,0.000000,0.3172,158.320190,0.771570
-156.505875,-205.384308,-0.6669,0.000000,3.949250,-0.018600,0.000000,0.000000,0.3372,156.505875,0.762015
-155.897247,-205.318497,-0.6685,0.000000,3.949250,-0.027000,0.000000,0.000000,0.3572,155.897247,0.759295
-161.119339,-205.233536,-0.6699,0.000000,3.949250,-0.033650,0.000000,0.000000,0.3772,161.119339,0.785054
-158.613159,-204.968231,-0.6711,0.000000,3.949250,-0.036450,0.000000,0.000000,0.3972,158.613159,0.773843
-162.612228,-204.715424,-0.6722,0.000000,3.949250,-0.039975,0.000000,0.000000,0.4172,162.612228,0.794333
