Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:46
Created by CETR UMT ver.1.136.257 12 May 2022 12:22:07
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_003.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:22:07
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.15
Data Count   = 109
Started at: 12:22:07.729 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

158.959290,-200.216095,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0000,158.959290,0.793939
158.990189,-200.224838,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0125,158.990189,0.794058
158.955170,-200.218597,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0325,158.955170,0.793908
158.966309,-200.168625,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0525,158.966309,0.794162
158.704651,-200.239838,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0725,158.704651,0.792573
154.084579,-200.174438,-0.6626,0.000000,3.949250,-0.001600,0.000000,0.000000,0.0925,154.084579,0.769752
123.637207,-199.817108,-0.6630,0.000000,3.949250,-0.008000,0.000000,0.000000,0.1125,123.637207,0.618752
73.925446,-199.964111,-0.6635,0.000000,3.949250,-0.006575,0.000000,0.000000,0.1325,73.925446,0.369694
25.599863,-199.615524,-0.6639,0.000000,3.949250,-0.007900,0.000000,0.000000,0.1525,25.599863,0.128246
-21.905300,-199.366043,-0.6640,0.000000,3.949250,-0.008050,0.000000,0.000000,0.1725,21.905300,0.109875
-72.065392,-199.648438,-0.6640,0.000000,3.949250,-0.007100,0.000000,0.000000,0.1925,72.065392,0.360961
-113.047585,-200.976181,-0.6640,0.000000,3.949250,-0.005500,0.000000,0.000000,0.2125,113.047585,0.562492
-123.104408,-202.883698,-0.6635,0.000000,3.949250,-0.000275,0.000000,0.000000,0.2325,123.104408,0.606773
-122.326012,-204.459702,-0.6632,0.000000,3.949250,0.002450,0.000000,0.000000,0.2525,122.326012,0.598289
-131.425613,-204.772064,-0.6632,0.000000,3.949250,0.001925,0.000000,0.000000,0.2725,131.425613,0.641814
-134.286575,-205.370560,-0.6638,0.000000,3.949250,-0.002200,0.000000,0.000000,0.2925,134.286575,0.653875
-139.061157,-205.609619,-0.6650,0.000000,3.949250,-0.011000,0.000000,0.000000,0.3125,139.061157,0.676336
-140.254074,-205.538406,-0.6660,0.000000,3.949250,-0.016225,0.000000,0.000000,0.3325,140.254074,0.682374
-140.404907,-205.440109,-0.6674,0.000000,3.949250,-0.024200,0.000000,0.000000,0.3525,140.404907,0.683435
-146.573074,-205.206467,-0.6687,0.000000,3.949250,-0.030650,0.000000,0.000000,0.3725,146.573074,0.714271
-149.158356,-204.882446,-0.6698,0.000000,3.949250,-0.035200,0.000000,0.000000,0.3925,149.158356,0.728019
-150.669403,-204.554672,-0.6710,0.000000,3.949250,-0.038000,0.000000,0.000000,0.4125,150.669403,0.736573
