Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:48
Created by CETR UMT ver.1.136.257 12 May 2022 12:25:15
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_041.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:25:15
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.12
Data Count   = 107
Started at: 12:25:15.359 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

155.883942,-200.221893,-0.6620,0.000000,3.949250,0.001517,0.000000,0.000000,0.0000,155.883942,0.778556
155.916611,-200.228180,-0.6620,0.000000,3.949250,0.001500,0.000000,0.000000,0.0172,155.916611,0.778695
155.884064,-200.236511,-0.6620,0.000000,3.949250,0.001500,0.000000,0.000000,0.0372,155.884064,0.778500
155.870865,-200.240250,-0.6620,0.000000,3.949250,0.001500,0.000000,0.000000,0.0572,155.870865,0.778419
153.890503,-200.255661,-0.6620,0.000000,3.949250,0.000075,0.000000,0.000000,0.0772,153.890503,0.768470
135.464264,-199.933731,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0972,135.464264,0.677546
88.901894,-200.072403,-0.6627,0.000000,3.949250,-0.004500,0.000000,0.000000,0.1172,88.901894,0.444349
39.327347,-200.176529,-0.6635,0.000000,3.949250,-0.009700,0.000000,0.000000,0.1372,39.327347,0.196463
-7.591859,-199.474335,-0.6635,0.000000,3.949250,-0.008500,0.000000,0.000000,0.1572,7.591859,0.038059
-56.623718,-199.562622,-0.6635,0.000000,3.949250,-0.006600,0.000000,0.000000,0.1772,56.623718,0.283739
-107.782234,-200.161942,-0.6635,0.000000,3.949250,-0.005800,0.000000,0.000000,0.1972,107.782234,0.538475
-126.411629,-202.301041,-0.6635,0.000000,3.949250,-0.005050,0.000000,0.000000,0.2172,126.411629,0.624869
-133.018250,-203.575500,-0.6635,0.000000,3.949250,-0.004400,0.000000,0.000000,0.2372,133.018250,0.653410
-128.809418,-204.779572,-0.6635,0.000000,3.949250,-0.004000,0.000000,0.000000,0.2572,128.809418,0.629015
-138.486328,-204.952820,-0.6640,0.000000,3.949250,-0.010175,0.000000,0.000000,0.2772,138.486328,0.675699
-146.838440,-205.197723,-0.6651,0.000000,3.949250,-0.014700,0.000000,0.000000,0.2972,146.838440,0.715595
-151.965744,-205.106918,-0.6664,0.000000,3.949250,-0.021450,0.000000,0.000000,0.3172,151.965744,0.740910
-150.947556,-205.057770,-0.6677,0.000000,3.949250,-0.028900,0.000000,0.000000,0.3372,150.947556,0.736122
-150.937241,-204.995300,-0.6685,0.000000,3.949250,-0.034500,0.000000,0.000000,0.3572,150.937241,0.736296
-152.676971,-204.735001,-0.6704,0.000000,3.949250,-0.037825,0.000000,0.000000,0.3772,152.676971,0.745730
-153.996826,-204.512589,-0.6712,0.000000,3.949250,-0.041850,0.000000,0.000000,0.3972,153.996826,0.752994
-157.378616,-204.127762,-0.6724,0.000000,3.949250,-0.045975,0.000000,0.000000,0.4172,157.378616,0.770981
