Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:49
Created by CETR UMT ver.1.136.257 12 May 2022 12:26:47
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_060.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:26:47
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.12
Data Count   = 107
Started at: 12:26:47.606 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

170.256424,-200.192780,-0.6615,0.000000,3.949250,0.003050,0.000000,0.000000,0.0000,170.256424,0.850462
170.232529,-200.232346,-0.6615,0.000000,3.949250,0.003000,0.000000,0.000000,0.0150,170.232529,0.850175
170.240768,-200.177368,-0.6615,0.000000,3.949250,0.003000,0.000000,0.000000,0.0350,170.240768,0.850450
170.202438,-200.243164,-0.6615,0.000000,3.949250,0.003000,0.000000,0.000000,0.0550,170.202438,0.849979
169.318985,-200.194855,-0.6615,0.000000,3.949250,0.001950,0.000000,0.000000,0.0750,169.318985,0.845771
157.678192,-200.105316,-0.6615,0.000000,3.949250,0.001500,0.000000,0.000000,0.0950,157.678192,0.787976
115.487000,-200.189026,-0.6618,0.000000,3.949250,-0.000800,0.000000,0.000000,0.1150,115.487000,0.576890
64.486717,-200.798340,-0.6630,0.000000,3.949250,-0.010000,0.000000,0.000000,0.1350,64.486717,0.321152
16.988970,-200.123627,-0.6630,0.000000,3.949250,-0.008100,0.000000,0.000000,0.1550,16.988970,0.084892
-31.679861,-199.796280,-0.6630,0.000000,3.949250,-0.006950,0.000000,0.000000,0.1750,31.679861,0.158561
-82.546227,-200.037842,-0.6630,0.000000,3.949250,-0.005825,0.000000,0.000000,0.1950,82.546227,0.412653
-123.448067,-201.403076,-0.6630,0.000000,3.949250,-0.004800,0.000000,0.000000,0.2150,123.448067,0.612940
-134.340561,-203.070297,-0.6630,0.000000,3.949250,-0.004000,0.000000,0.000000,0.2350,134.340561,0.661547
-143.573669,-204.298523,-0.6630,0.000000,3.949250,-0.003525,0.000000,0.000000,0.2550,143.573669,0.702764
-141.246735,-205.168564,-0.6637,0.000000,3.949250,-0.008400,0.000000,0.000000,0.2750,141.246735,0.688442
-144.699005,-205.489685,-0.6647,0.000000,3.949250,-0.014325,0.000000,0.000000,0.2950,144.699005,0.704167
-151.427597,-205.456772,-0.6659,0.000000,3.949250,-0.021000,0.000000,0.000000,0.3150,151.427597,0.737029
-155.225998,-205.400543,-0.6675,0.000000,3.949250,-0.029000,0.000000,0.000000,0.3350,155.225998,0.755723
-157.693024,-205.371811,-0.6689,0.000000,3.949250,-0.035650,0.000000,0.000000,0.3550,157.693024,0.767842
-159.546082,-205.068604,-0.6697,0.000000,3.949250,-0.037400,0.000000,0.000000,0.3750,159.546082,0.778013
-158.176788,-204.795807,-0.6709,0.000000,3.949250,-0.040925,0.000000,0.000000,0.3950,158.176788,0.772363
-157.520782,-204.584229,-0.6722,0.000000,3.949250,-0.045400,0.000000,0.000000,0.4150,157.520782,0.769956
