Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:49
Created by CETR UMT ver.1.136.257 12 May 2022 12:27:37
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_070.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:27:37
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.13
Data Count   = 108
Started at: 12:27:38.179 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

167.274734,-200.281067,-0.6620,0.000000,3.949250,0.000300,0.000000,0.000000,0.0000,167.274734,0.835200
167.247131,-200.331055,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0125,167.247131,0.834854
167.231888,-200.296906,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0325,167.231888,0.834920
167.250427,-200.307312,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0525,167.250427,0.834969
167.137527,-200.336868,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0725,167.137527,0.834282
163.864502,-200.296906,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.0925,163.864502,0.818108
138.897156,-200.009933,-0.6620,0.000000,3.949250,0.000000,0.000000,0.000000,0.1125,138.897156,0.694451
89.309837,-200.393097,-0.6634,0.000000,3.949250,-0.009975,0.000000,0.000000,0.1325,89.309837,0.445673
40.148590,-200.111145,-0.6639,0.000000,3.949250,-0.011900,0.000000,0.000000,0.1525,40.148590,0.200631
-7.574553,-199.305664,-0.6647,0.000000,3.949250,-0.015875,0.000000,0.000000,0.1725,7.574553,0.038005
-57.768017,-199.214859,-0.6655,0.000000,3.949250,-0.019500,0.000000,0.000000,0.1925,57.768017,0.289978
-107.643372,-199.880814,-0.6655,0.000000,3.949250,-0.017500,0.000000,0.000000,0.2125,107.643372,0.538538
-127.086586,-201.873306,-0.6655,0.000000,3.949250,-0.013700,0.000000,0.000000,0.2325,127.086586,0.629536
-139.057449,-202.945770,-0.6652,0.000000,3.949250,-0.009650,0.000000,0.000000,0.2525,139.057449,0.685195
-143.124527,-204.099854,-0.6650,0.000000,3.949250,-0.007100,0.000000,0.000000,0.2725,143.124527,0.701248
-145.199661,-204.970734,-0.6652,0.000000,3.949250,-0.007300,0.000000,0.000000,0.2925,145.199661,0.708392
-152.128510,-205.149826,-0.6660,0.000000,3.949250,-0.012500,0.000000,0.000000,0.3125,152.128510,0.741548
-157.621735,-205.087357,-0.6674,0.000000,3.949250,-0.020100,0.000000,0.000000,0.3325,157.621735,0.768559
-158.785812,-205.057358,-0.6686,0.000000,3.949250,-0.026100,0.000000,0.000000,0.3525,158.785812,0.774348
-159.024811,-205.150238,-0.6699,0.000000,3.949250,-0.032100,0.000000,0.000000,0.3725,159.024811,0.775163
-159.358994,-204.778717,-0.6712,0.000000,3.949250,-0.036900,0.000000,0.000000,0.3925,159.358994,0.778201
-158.596680,-204.548416,-0.6720,0.000000,3.949250,-0.038500,0.000000,0.000000,0.4125,158.596680,0.775350
