Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:48
Created by CETR UMT ver.1.136.257 12 May 2022 12:25:34
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_045.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:25:34
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.13
Data Count   = 108
Started at: 12:25:34.979 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

162.725281,-200.331055,-0.6615,0.000000,3.949250,0.000250,0.000000,0.000000,0.0000,162.725281,0.812282
162.688065,-200.265656,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0130,162.688065,0.812361
162.730911,-200.311890,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0330,162.730911,0.812388
162.654282,-200.283157,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0530,162.654282,0.812122
162.502640,-200.328140,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0730,162.502640,0.811182
157.424774,-200.255249,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.0930,157.424774,0.786121
126.470146,-200.028259,-0.6615,0.000000,3.949250,0.000000,0.000000,0.000000,0.1130,126.470146,0.632261
75.471916,-200.789612,-0.6625,0.000000,3.949250,-0.007000,0.000000,0.000000,0.1330,75.471916,0.375876
27.576942,-200.308136,-0.6625,0.000000,3.949250,-0.005875,0.000000,0.000000,0.1530,27.576942,0.137673
-19.895664,-199.760880,-0.6625,0.000000,3.949250,-0.005000,0.000000,0.000000,0.1730,19.895664,0.099597
-70.016602,-199.949966,-0.6625,0.000000,3.949250,-0.004250,0.000000,0.000000,0.1930,70.016602,0.350171
-116.530342,-200.947449,-0.6625,0.000000,3.949250,-0.003500,0.000000,0.000000,0.2130,116.530342,0.579905
-129.269287,-202.930359,-0.6625,0.000000,3.949250,-0.003000,0.000000,0.000000,0.2330,129.269287,0.637013
-137.348206,-204.053207,-0.6625,0.000000,3.949250,-0.002625,0.000000,0.000000,0.2530,137.348206,0.673100
-137.325134,-205.057358,-0.6630,0.000000,3.949250,-0.006000,0.000000,0.000000,0.2730,137.325134,0.669691
-138.778076,-205.413467,-0.6640,0.000000,3.949250,-0.012625,0.000000,0.000000,0.2930,138.778076,0.675604
-146.407013,-205.317673,-0.6655,0.000000,3.949250,-0.022000,0.000000,0.000000,0.3130,146.407013,0.713076
-152.146240,-205.257278,-0.6665,0.000000,3.949250,-0.026000,0.000000,0.000000,0.3330,152.146240,0.741247
-148.378738,-205.308090,-0.6680,0.000000,3.949250,-0.032750,0.000000,0.000000,0.3530,148.378738,0.722713
-154.332230,-204.995728,-0.6693,0.000000,3.949250,-0.038000,0.000000,0.000000,0.3730,154.332230,0.752856
-154.026062,-204.765823,-0.6704,0.000000,3.949250,-0.041500,0.000000,0.000000,0.3930,154.026062,0.752206
-156.708191,-204.536331,-0.6715,0.000000,3.949250,-0.043000,0.000000,0.000000,0.4130,156.708191,0.766163
