Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:50
Created by CETR UMT ver.1.136.257 12 May 2022 12:29:51
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_097.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:29:51
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.14
Data Count   = 108
Started at: 12:29:52.071 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

172.868088,-200.168198,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0000,172.868088,0.863614
172.806686,-200.199432,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0200,172.806686,0.863173
172.827286,-200.183624,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0400,172.827286,0.863344
172.788559,-200.219025,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0600,172.788559,0.862998
172.753952,-200.202362,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.0800,172.753952,0.862897
169.708389,-200.158203,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.1000,169.708389,0.847871
144.692001,-199.989944,-0.6630,0.000000,3.949250,0.000000,0.000000,0.000000,0.1200,144.692001,0.723496
95.778816,-200.330627,-0.6644,0.000000,3.949250,-0.009975,0.000000,0.000000,0.1400,95.778816,0.478104
46.088078,-200.410187,-0.6645,0.000000,3.949250,-0.009450,0.000000,0.000000,0.1600,46.088078,0.229969
-0.951455,-199.584274,-0.6650,0.000000,3.949250,-0.011475,0.000000,0.000000,0.1800,0.951455,0.004767
-50.380127,-199.326477,-0.6656,0.000000,3.949250,-0.015600,0.000000,0.000000,0.2000,50.380127,0.252752
-101.414619,-199.917068,-0.6660,0.000000,3.949250,-0.020000,0.000000,0.000000,0.2200,101.414619,0.507283
-129.722549,-201.517212,-0.6660,0.000000,3.949250,-0.012400,0.000000,0.000000,0.2400,129.722549,0.643729
-140.216171,-203.004898,-0.6660,0.000000,3.949250,-0.010600,0.000000,0.000000,0.2600,140.216171,0.690703
-148.077103,-203.953247,-0.6662,0.000000,3.949250,-0.010900,0.000000,0.000000,0.2800,148.077103,0.726035
-148.117493,-204.864105,-0.6667,0.000000,3.949250,-0.013100,0.000000,0.000000,0.3000,148.117493,0.723004
-152.646896,-205.111511,-0.6675,0.000000,3.949250,-0.017500,0.000000,0.000000,0.3200,152.646896,0.744214
-154.721222,-205.114426,-0.6694,0.000000,3.949250,-0.027475,0.000000,0.000000,0.3400,154.721222,0.754317
-155.721710,-205.063187,-0.6702,0.000000,3.949250,-0.030100,0.000000,0.000000,0.3600,155.721710,0.759384
-161.879593,-204.929077,-0.6714,0.000000,3.949250,-0.034375,0.000000,0.000000,0.3800,161.879593,0.789930
-163.115784,-204.623383,-0.6728,0.000000,3.949250,-0.039500,0.000000,0.000000,0.4000,163.115784,0.797151
-159.744690,-204.440125,-0.6740,0.000000,3.949250,-0.043500,0.000000,0.000000,0.4200,159.744690,0.781376
