Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:49
Created by CETR UMT ver.1.136.257 12 May 2022 12:26:28
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_056.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:26:28
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.09
Data Count   = 106
Started at: 12:26:28.179 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

151.754776,-200.271820,-0.6625,0.000000,3.949250,0.001556,0.000000,0.000000,0.0000,151.754776,0.757744
151.745300,-200.243591,-0.6625,0.000000,3.949250,0.001500,0.000000,0.000000,0.0122,151.745300,0.757804
151.750656,-200.250656,-0.6625,0.000000,3.949250,0.000075,0.000000,0.000000,0.0322,151.750656,0.757804
151.731689,-200.244415,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0522,151.731689,0.757732
151.619217,-200.222763,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0722,151.619217,0.757253
148.419540,-200.271912,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.0922,148.419540,0.741090
122.628883,-199.867493,-0.6625,0.000000,3.949250,0.000000,0.000000,0.000000,0.1122,122.628883,0.613551
73.373283,-200.224014,-0.6639,0.000000,3.949250,-0.009975,0.000000,0.000000,0.1322,73.373283,0.366456
25.347679,-199.859589,-0.6644,0.000000,3.949250,-0.012250,0.000000,0.000000,0.1522,25.347679,0.126827
-21.767672,-199.443924,-0.6645,0.000000,3.949250,-0.011875,0.000000,0.000000,0.1722,21.767672,0.109142
-72.204659,-199.594284,-0.6644,0.000000,3.949250,-0.009400,0.000000,0.000000,0.1922,72.204659,0.361757
-115.134277,-200.947021,-0.6640,0.000000,3.949250,-0.005000,0.000000,0.000000,0.2122,115.134277,0.572958
-130.797226,-202.736694,-0.6635,0.000000,3.949250,-0.000250,0.000000,0.000000,0.2322,130.797226,0.645158
-141.641907,-203.800827,-0.6632,0.000000,3.949250,0.002450,0.000000,0.000000,0.2522,141.641907,0.695002
-140.349670,-205.071518,-0.6630,0.000000,3.949250,0.003275,0.000000,0.000000,0.2722,140.349670,0.684394
-144.334747,-205.531738,-0.6632,0.000000,3.949250,0.001600,0.000000,0.000000,0.2922,144.334747,0.702250
-153.993515,-205.517578,-0.6640,0.000000,3.949250,-0.004000,0.000000,0.000000,0.3122,153.993515,0.749296
-156.829758,-205.560059,-0.6659,0.000000,3.949250,-0.016825,0.000000,0.000000,0.3322,156.829758,0.762939
-155.354965,-205.601288,-0.6671,0.000000,3.949250,-0.020650,0.000000,0.000000,0.3522,155.354965,0.755613
-157.786972,-205.495926,-0.6682,0.000000,3.949250,-0.026275,0.000000,0.000000,0.3722,157.786972,0.767835
-159.965149,-205.114426,-0.6694,0.000000,3.949250,-0.033000,0.000000,0.000000,0.3922,159.965149,0.779882
-156.730865,-204.886185,-0.6710,0.000000,3.949250,-0.039000,0.000000,0.000000,0.4122,156.730865,0.764966
