Created by CETR Data Viewer ver.2.19.106 05/12/22 14:43:50
Created by CETR UMT ver.1.136.257 12 May 2022 12:29:42
Total number of runs - 1
Total number of steps = 2
Indenter tip ID = 0
C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\HEA-HT-2N-b\HT-2n-6-4 2_095.tst

Run # 1
Script file C:\Documents and Settings\user\Desktop\Tan Xipeng\Gao Chenkai\Standard wear.cts
Run date 12 May 2022 12:29:42
Step No. 1

Step Type Code: 0
Radius       = 3.9493
Velocity     = 240
Set Force    = -200
Duration     = 2.10
Data Count   = 106
Started at: 12:29:42.159 12 May 2022

Fx,Fz,Z,Y,X,V1,V2,V3,T,Ff,COF
g,g,mm,mm,mm,mm/sec,mm/sec,mm/sec,sec,g,

162.876511,-200.223053,-0.6635,0.000000,3.949250,0.001517,0.000000,0.000000,0.0000,162.876511,0.813475
162.853714,-200.214859,-0.6635,0.000000,3.949250,0.001500,0.000000,0.000000,0.0172,162.853714,0.813395
162.833099,-200.208191,-0.6635,0.000000,3.949250,0.001500,0.000000,0.000000,0.0372,162.833099,0.813319
162.830231,-200.219421,-0.6635,0.000000,3.949250,0.001500,0.000000,0.000000,0.0572,162.830231,0.813259
161.184845,-200.244415,-0.6635,0.000000,3.949250,0.000075,0.000000,0.000000,0.0772,161.184845,0.804941
143.250198,-199.922058,-0.6635,0.000000,3.949250,0.000000,0.000000,0.000000,0.0972,143.250198,0.716530
96.812279,-200.209839,-0.6642,0.000000,3.949250,-0.004725,0.000000,0.000000,0.1172,96.812279,0.483554
47.316437,-200.334381,-0.6650,0.000000,3.949250,-0.010100,0.000000,0.000000,0.1372,47.316437,0.236187
-0.471401,-199.636765,-0.6650,0.000000,3.949250,-0.008500,0.000000,0.000000,0.1572,0.471401,0.002361
-50.398670,-199.539291,-0.6655,0.000000,3.949250,-0.010875,0.000000,0.000000,0.1772,50.398670,0.252575
-101.580261,-200.184448,-0.6655,0.000000,3.949250,-0.009250,0.000000,0.000000,0.1972,101.580261,0.507433
-129.947968,-201.727112,-0.6653,0.000000,3.949250,-0.006250,0.000000,0.000000,0.2172,129.947968,0.644177
-139.961929,-203.272705,-0.6650,0.000000,3.949250,-0.003400,0.000000,0.000000,0.2372,139.961929,0.688543
-146.088074,-204.333923,-0.6650,0.000000,3.949250,-0.003000,0.000000,0.000000,0.2572,146.088074,0.714948
-148.515137,-205.107346,-0.6650,0.000000,3.949250,-0.002525,0.000000,0.000000,0.2772,148.515137,0.724085
-152.354752,-205.520493,-0.6661,0.000000,3.949250,-0.009500,0.000000,0.000000,0.2972,152.354752,0.741312
-155.204163,-205.669174,-0.6672,0.000000,3.949250,-0.016550,0.000000,0.000000,0.3172,155.204163,0.754630
-154.989471,-205.525909,-0.6684,0.000000,3.949250,-0.023400,0.000000,0.000000,0.3372,154.989471,0.754112
-158.663849,-205.345993,-0.6700,0.000000,3.949250,-0.031000,0.000000,0.000000,0.3572,158.663849,0.772666
-161.833023,-205.163971,-0.6709,0.000000,3.949250,-0.033850,0.000000,0.000000,0.3772,161.833023,0.788798
-160.703156,-204.903259,-0.6724,0.000000,3.949250,-0.038900,0.000000,0.000000,0.3972,160.703156,0.784288
-159.881912,-204.622971,-0.6737,0.000000,3.949250,-0.043250,0.000000,0.000000,0.4172,159.881912,0.781349
